Date,MSCI World 100% Hedged to EUR
2005-07-26,109.02936372879304
2005-07-27,109.54601245067744
2005-07-28,110.01517074397263
2005-07-29,109.58660887075364
2005-08-01,109.73133903543
2005-08-02,110.44545760394023
2005-08-03,110.52504804971454
2005-08-04,109.8507645391424
2005-08-05,109.11236260900414
2005-08-08,109.12197197126622
2005-08-09,109.79763193279938
2005-08-10,110.18961422484567
2005-08-11,110.64180188524229
2005-08-12,110.20818998843303
2005-08-15,110.34221739636156
2005-08-16,109.56661530921501
2005-08-17,109.4732788590482
2005-08-18,109.2210058744337
2005-08-19,109.5968588573204
2005-08-22,109.94627598461494
2005-08-23,109.53926431695075
2005-08-24,109.07837312446141
2005-08-25,108.91267365191064
2005-08-26,108.38861267745143
2005-08-29,108.65422635749388
2005-08-30,108.70573264476141
2005-08-31,109.59536116706055
2005-09-01,109.97550979234838
2005-09-02,109.79990370292971
2005-09-05,110.00710736264638
2005-09-06,110.93389901007508
2005-09-07,111.21519656533444
2005-09-08,110.83320502774211
2005-09-09,111.58351506911342
2005-09-12,111.79021639787778
2005-09-13,111.1666270707486
2005-09-14,111.08741210375938
2005-09-15,111.37034807029434
2005-09-16,112.07271936928012
2005-09-19,111.7836963197548
2005-09-20,111.61258277456261
2005-09-21,110.76929164141332
2005-09-22,110.87748087862677
2005-09-23,111.10672521219416
2005-09-26,111.88523858178533
2005-09-27,111.77864080017928
2005-09-28,112.39352942965128
2005-09-29,113.08785094244898
2005-09-30,113.13368013513748
2005-10-03,113.2936666542475
2005-10-04,112.8027278626935
2005-10-05,111.33630352421687
2005-10-06,110.25992393074327
2005-10-07,110.42718967145512
2005-10-10,110.0950380257079
2005-10-11,110.2945819517351
2005-10-12,109.60426521245313
2005-10-13,109.10043938315138
2005-10-14,109.60470430859479
2005-10-17,109.80060058855668
2005-10-18,109.01604050182505
2005-10-19,109.09463260794145
2005-10-20,108.25947938991267
2005-10-21,108.31204461919326
2005-10-24,109.56502603162656
2005-10-25,109.49915686997608
2005-10-26,109.52336035749818
2005-10-27,108.60368826647354
2005-10-28,109.48060652775703
2005-10-31,110.85603743685618
2005-11-01,111.03255077628663
2005-11-02,111.85734500325864
2005-11-03,112.64263546364725
2005-11-04,112.8101676531916
2005-11-07,113.10269037120636
2005-11-08,112.92043985741677
2005-11-09,112.88324352484008
2005-11-10,113.3022331985812
2005-11-11,113.99478246676279
2005-11-14,113.87580358083704
2005-11-15,113.50360676450711
2005-11-16,113.65957376627004
2005-11-17,114.65391471558942
2005-11-18,115.38726178596377
2005-11-21,115.82486697541378
2005-11-22,116.19154343747368
2005-11-23,116.58295488277561
2005-11-24,116.50762071734725
2005-11-25,116.80572748544078
2005-11-28,116.14695875141814
2005-11-29,116.19860034452628
2005-11-30,115.45603867844622
2005-12-01,116.903581786877
2005-12-02,117.40259846182477
2005-12-05,117.20440513634524
2005-12-06,117.40811172621838
2005-12-07,117.15318101767846
2005-12-08,116.83291079752256
2005-12-09,117.1366143219369
2005-12-12,117.43229370453153
2005-12-13,117.89983747635834
2005-12-14,117.89570726343912
2005-12-15,117.56585795294905
2005-12-16,117.61922451838558
2005-12-19,117.35876427062993
2005-12-20,117.62630729906003
2005-12-21,118.27737593187132
2005-12-22,118.5693850057331
2005-12-23,118.66134041626903
2005-12-26,118.73050527505545
2005-12-27,118.1367495326933
2005-12-28,118.41866800576305
2005-12-29,118.47322924447629
2005-12-30,117.83819421569254
2006-01-02,117.95991714912631
2006-01-03,119.2671344533481
2006-01-04,120.06407252754879
2006-01-05,120.08150488575723
2006-01-06,120.8545660867508
2006-01-09,121.15168225683418
2006-01-10,120.69619860166814
2006-01-11,121.29864085866008
2006-01-12,121.05244395355209
2006-01-13,120.85537479037009
2006-01-16,120.90112442229977
2006-01-17,120.1060381024808
2006-01-18,119.03755026903981
2006-01-19,120.0263703028999
2006-01-20,118.67376728396485
2006-01-23,118.45103062824951
2006-01-24,118.72119403213658
2006-01-25,119.00124960260658
2006-01-26,119.99722308489294
2006-01-27,121.38788092798147
2006-01-30,121.61638696222403
2006-01-31,121.45610043888836
2006-02-01,121.73620673146014
2006-02-02,120.94101824699665
2006-02-03,120.5899877030366
2006-02-06,120.83657820703449
2006-02-07,120.11627771001767
2006-02-08,120.12809000072139
2006-02-09,120.60504745485471
2006-02-10,120.31863472343151
2006-02-13,119.88237440209427
2006-02-14,120.73402506350527
2006-02-15,120.77512718849044
2006-02-16,121.65819153430036
2006-02-17,121.46374592085556
2006-02-20,121.36816174506784
2006-02-21,121.58756404314886
2006-02-22,122.22443933055459
2006-02-23,122.16002033200871
2006-02-24,122.44635599029641
2006-02-27,122.93438061919639
2006-02-28,121.73225639040284
2006-03-01,122.36852089949303
2006-03-02,122.11084451609783
2006-03-03,121.86589541121023
2006-03-06,121.72192433468793
2006-03-07,121.24504659433214
2006-03-08,121.00457370293319
2006-03-09,121.28320151680063
2006-03-10,122.11887105135679
2006-03-13,122.83847293620062
2006-03-14,123.42272005268512
2006-03-15,123.86267110376768
2006-03-16,123.8700305186817
2006-03-17,124.14764138768477
2006-03-20,124.32256891381348
2006-03-21,123.96855235959266
2006-03-22,124.42679844464571
2006-03-23,124.2289603528608
2006-03-24,124.62275771537209
2006-03-27,124.24420315736894
2006-03-28,123.73132559626006
2006-03-29,124.58345575894494
2006-03-30,124.96412608822523
2006-03-31,124.54962093375421
2006-04-03,125.25674709829511
2006-04-04,125.37380220611205
2006-04-05,125.9042943738995
2006-04-06,126.13942407059699
2006-04-07,125.36987825768655
2006-04-10,125.49599232858945
2006-04-11,124.49862051028406
2006-04-12,124.14614242932612
2006-04-13,124.36056519671776
2006-04-14,124.36368385657735
2006-04-17,123.9944694510769
2006-04-18,125.29773513580561
2006-04-19,125.95261269933731
2006-04-20,126.18237008111707
2006-04-21,126.52900042606363
2006-04-24,125.81032408473915
2006-04-25,125.53897541778224
2006-04-26,125.92044557688018
2006-04-27,125.91199582545566
2006-04-28,125.55731750346266
2006-05-01,125.34677305118372
2006-05-02,126.18397461551915
2006-05-03,125.57575556252576
2006-05-04,125.93036688138677
2006-05-05,127.04279403502743
2006-05-08,127.25290913575544
2006-05-09,127.35541764647976
2006-05-10,126.93760788974609
2006-05-11,125.75275083380016
2006-05-12,123.92116467914127
2006-05-15,123.30149401777952
2006-05-16,122.91182921087726
2006-05-17,120.80077106126969
2006-05-18,119.89088117612403
2006-05-19,120.21291186241649
2006-05-22,118.71282855280448
2006-05-23,119.05053897154228
2006-05-24,118.8466632051638
2006-05-25,119.79496139437036
2006-05-26,121.28164684600742
2006-05-29,121.33957951217229
2006-05-30,119.44361511980378
2006-05-31,119.95614050131735
2006-06-01,120.98944021942138
2006-06-02,121.45492484635759
2006-06-05,120.04189846139758
2006-06-06,118.90881452957633
2006-06-07,118.34894832644801
2006-06-08,116.80330296159846
2006-06-09,117.2944262822119
2006-06-12,116.12194292016302
2006-06-13,114.01511665415325
2006-06-14,114.4616274185747
2006-06-15,116.88281453799779
2006-06-16,116.98427171986198
2006-06-19,116.45850187594068
2006-06-20,116.41934183300977
2006-06-21,117.17825862160042
2006-06-22,117.51679272465485
2006-06-23,117.56210721639654
2006-06-26,117.88177505734174
2006-06-27,117.09405323580266
2006-06-28,117.2357600826831
2006-06-29,119.56434411774696
2006-06-30,120.45309078419449
2006-07-03,121.2543996066678
2006-07-04,121.43623795836405
2006-07-05,120.36703819535064
2006-07-06,120.72177277078487
2006-07-07,120.23573637668136
2006-07-10,120.61738536634023
2006-07-11,120.44119779018739
2006-07-12,119.70641931683816
2006-07-13,118.05523866404785
2006-07-14,116.93232133300609
2006-07-17,116.57884286091117
2006-07-18,116.12572096979757
2006-07-19,118.11770882233529
2006-07-20,118.12671613653833
2006-07-21,117.14996778530374
2006-07-24,118.8941420523274
2006-07-25,119.66813799317025
2006-07-26,119.67374378074727
2006-07-27,119.98335027768617
2006-07-28,121.13119493575218
2006-07-31,120.9964579524811
2006-08-01,120.38059496510571
2006-08-02,121.15260829841365
2006-08-03,120.88069976805848
2006-08-04,121.17463281295147
2006-08-07,120.28163476751088
2006-08-08,120.35660132011044
2006-08-09,120.53232003111704
2006-08-10,120.51020819659762
2006-08-11,120.20833207364346
2006-08-14,120.80926062933862
2006-08-15,122.0622725018448
2006-08-16,123.02998197651253
2006-08-17,123.32620775133392
2006-08-18,123.60357156200752
2006-08-21,123.1662917301582
2006-08-22,123.50278767954467
2006-08-23,122.96780086676954
2006-08-24,122.98276327444651
2006-08-25,122.95013876529606
2006-08-28,123.24501958484188
2006-08-29,123.5978025081992
2006-08-30,123.81764752485367
2006-08-31,123.95500404935065
2006-09-01,124.51253097664073
2006-09-04,124.89465179093366
2006-09-05,124.96197825862639
2006-09-06,123.79076258668049
2006-09-07,122.80210451852552
2006-09-08,123.21734389020423
2006-09-11,122.69060453320658
2006-09-12,123.64637518654887
2006-09-13,124.10405190664461
2006-09-14,124.05278045302721
2006-09-15,124.26500742681463
2006-09-18,124.45092823602003
2006-09-19,123.97652326109478
2006-09-20,124.43523143640378
2006-09-21,124.33257964514293
2006-09-22,123.54183434002945
2006-09-25,123.94866759910684
2006-09-26,124.91916536424748
2006-09-27,125.78650502298663
2006-09-28,126.17347364656113
2006-09-29,126.10380216466159
2006-10-02,125.9846921723275
2006-10-03,125.79212677820038
2006-10-04,126.73609317935698
2006-10-05,127.5979065362955
2006-10-06,127.40217992719042
2006-10-09,127.55808667462841
2006-10-10,128.07476679830813
2006-10-11,127.83076728604604
2006-10-12,128.7329859949873
2006-10-13,129.18040272319368
2006-10-16,129.64850234044496
2006-10-17,128.78939446777338
2006-10-18,129.27245109137746
2006-10-19,129.30255086233322
2006-10-20,129.5412847129419
2006-10-23,130.26619760826154
2006-10-24,130.34681544484926
2006-10-25,130.72157772252885
2006-10-26,131.18827288117623
2006-10-27,130.333556373594
2006-10-30,129.92021246591852
2006-10-31,129.89291776242266
2006-11-01,129.57181899992705
2006-11-02,129.40455228585208
2006-11-03,129.446824516953
2006-11-06,130.71889273297333
2006-11-07,131.0834690057905
2006-11-08,131.0895187658921
2006-11-09,130.67962413767864
2006-11-10,130.62707274215836
2006-11-13,130.7689481250643
2006-11-14,131.3841755158377
2006-11-15,131.8982922005703
2006-11-16,131.97311423985107
2006-11-17,131.64998903921287
2006-11-20,131.34528257335276
2006-11-21,131.61748142413427
2006-11-22,131.94104582488046
2006-11-23,131.87073068237677
2006-11-24,131.1962417662307
2006-11-27,129.7534854235681
2006-11-28,129.73790833403996
2006-11-29,131.2136943516387
2006-11-30,131.20864599503184
2006-12-01,130.67415484003263
2006-12-04,131.58132859941162
2006-12-05,132.11323890479633
2006-12-06,132.2484176004913
2006-12-07,132.30846700452298
2006-12-08,132.36286835442965
2006-12-11,132.8700343652094
2006-12-12,132.94494950172594
2006-12-13,133.31843825617514
2006-12-14,134.3684791405326
2006-12-15,134.66189622105864
2006-12-18,134.47408231827026
2006-12-19,134.06975503157
2006-12-20,134.3370701985865
2006-12-21,134.08183607034124
2006-12-22,133.59240039552444
2006-12-25,133.53292990056838
2006-12-26,133.8672261742924
2006-12-27,134.95451771919733
2006-12-28,134.9129779002103
2006-12-29,134.587339929283
2007-01-01,134.58452038991777
2007-01-02,135.1620329649729
2007-01-03,135.10570499041248
2007-01-04,135.0632322289965
2007-01-05,134.02495471182
2007-01-08,134.07941780618745
2007-01-09,134.29555708883743
2007-01-10,133.83639708863126
2007-01-11,134.92780020942917
2007-01-12,135.74764814129855
2007-01-15,136.22355307109785
2007-01-16,136.03339228029233
2007-01-17,135.92013838987398
2007-01-18,135.750887455448
2007-01-19,136.27759408596475
2007-01-22,135.9403228906641
2007-01-23,136.2413678733136
2007-01-24,137.45139938143845
2007-01-25,136.3755406456911
2007-01-26,136.00930561102126
2007-01-29,136.16683370308
2007-01-30,136.75277262121418
2007-01-31,136.9310549250633
2007-02-01,137.9569552118329
2007-02-02,138.3418283667168
2007-02-05,138.1066712587992
2007-02-06,138.45699999820326
2007-02-07,138.78200597842482
2007-02-08,138.40139296741975
2007-02-09,138.34730101792465
2007-02-12,137.77600510723383
2007-02-13,138.6176905578241
2007-02-14,139.61790069957598
2007-02-15,139.91525104571025
2007-02-16,139.7702541593591
2007-02-19,140.014467365226
2007-02-20,140.0813052294107
2007-02-21,139.7223086768138
2007-02-22,139.98491129552554
2007-02-23,139.95915765676716
2007-02-26,140.12015330086973
2007-02-27,136.27970123437424
2007-02-28,135.26909018973956
2007-03-01,134.46754881100387
2007-03-02,133.45510687334934
2007-03-05,131.59976249678397
2007-03-06,133.45273171587655
2007-03-07,133.68484331484578
2007-03-08,135.0802153002021
2007-03-09,135.31885643990975
2007-03-12,135.53588065881465
2007-03-13,133.491479785122
2007-03-14,132.1702706498789
2007-03-15,133.58886239263904
2007-03-16,133.1704048231307
2007-03-19,134.78233942956905
2007-03-20,135.56380597618136
2007-03-21,136.97104539494165
2007-03-22,137.88194949626921
2007-03-23,138.2575897025088
2007-03-26,137.96510714986246
2007-03-27,137.4426688230389
2007-03-28,136.50122880776743
2007-03-29,137.3107958127125
2007-03-30,137.2345969892923
2007-04-02,137.2556678453024
2007-04-03,138.71261469379385
2007-04-04,139.1949155008023
2007-04-05,139.43544475300752
2007-04-06,139.39829072938292
2007-04-09,139.6582824328635
2007-04-10,140.11982342986425
2007-04-11,139.61174125103778
2007-04-12,139.81197611296471
2007-04-13,140.1975869371907
2007-04-16,141.67594483836405
2007-04-17,141.65479681021313
2007-04-18,141.63442408026893
2007-04-19,141.0582967622003
2007-04-20,142.3533391175279
2007-04-23,142.1516171830421
2007-04-24,141.68777089548888
2007-04-25,142.55725933297947
2007-04-26,142.82726921588994
2007-04-27,142.44455384508535
2007-04-30,141.91275101917395
2007-05-01,141.94646090270376
2007-05-02,142.9961869291296
2007-05-03,143.49448677809696
2007-05-04,144.1391887084119
2007-05-07,144.66381228552078
2007-05-08,144.1209092929907
2007-05-09,144.60640291529302
2007-05-10,143.28972623418954
2007-05-11,144.11961921215766
2007-05-14,144.04570536537233
2007-05-15,143.93084752494107
2007-05-16,144.49889642601428
2007-05-17,144.61802330762913
2007-05-18,145.41192145260277
2007-05-21,145.7192478075542
2007-05-22,145.7926481551423
2007-05-23,146.06036641855013
2007-05-24,144.84174909364194
2007-05-25,145.05287841095816
2007-05-28,145.2131386920811
2007-05-29,145.57472013881295
2007-05-30,146.03638047884485
2007-05-31,146.68035715678002
2007-06-01,147.52120241131814
2007-06-04,147.61327971236372
2007-06-05,146.98857119580566
2007-06-06,145.46711089601428
2007-06-07,143.62229295628376
2007-06-08,144.10208065166822
2007-06-11,144.68171960357563
2007-06-12,143.50618667898655
2007-06-13,144.6877116036257
2007-06-14,146.06989513572242
2007-06-15,147.38210772527364
2007-06-18,147.36112073530836
2007-06-19,147.21266819026584
2007-06-20,146.349581686064
2007-06-21,146.36826112397893
2007-06-22,145.15486828880455
2007-06-25,144.64506842267582
2007-06-26,144.01390010712782
2007-06-27,144.13544941388017
2007-06-28,144.71527565009308
2007-06-29,145.20522736108134
2007-07-02,145.8927566478328
2007-07-03,146.66467772826488
2007-07-04,146.89749617386124
2007-07-05,146.7461277198468
2007-07-06,147.2981512839533
2007-07-09,147.69706183098054
2007-07-10,146.10169839834157
2007-07-11,146.066894716472
2007-07-12,148.016148799058
2007-07-13,148.6926450605657
2007-07-16,148.5310752375391
2007-07-17,148.25006188844335
2007-07-18,147.35245009475642
2007-07-19,148.32877616747166
2007-07-20,147.03382271824412
2007-07-23,147.401117077605
2007-07-24,145.19467812437924
2007-07-25,144.86454905690078
2007-07-26,141.6097342171621
2007-07-27,139.807429950059
2007-07-30,140.5976420016119
2007-07-31,140.7316126704515
2007-08-01,139.8755060079781
2007-08-02,140.63758810321744
2007-08-03,138.26191056911637
2007-08-06,139.25796470189994
2007-08-07,140.36793263575268
2007-08-08,142.5481234894621
2007-08-09,139.73122198607498
2007-08-10,137.70926323432732
2007-08-13,138.71992927507173
2007-08-14,136.93261020943746
2007-08-15,135.20873992581727
2007-08-16,133.27120806188057
2007-08-17,135.1044002638532
2007-08-20,136.09927287204783
2007-08-21,136.56237878875055
2007-08-22,138.26140206967574
2007-08-23,138.8333636109189
2007-08-24,139.71622795880756
2007-08-27,139.2908202675914
2007-08-28,136.75575312068287
2007-08-29,138.24102473012252
2007-08-30,138.64936065255554
2007-08-31,140.61501632125913
2007-09-03,140.66732624283532
2007-09-04,141.72984176320335
2007-09-05,139.8975882138921
2007-09-06,140.3993671599271
2007-09-07,138.11599446684014
2007-09-10,137.25110450041745
2007-09-11,139.0932196075411
2007-09-12,139.28831345940137
2007-09-13,140.2861036263784
2007-09-14,140.16380495522804
2007-09-17,139.13742861477064
2007-09-18,141.4920217612193
2007-09-19,143.85310400859524
2007-09-20,143.07940393568154
2007-09-21,143.48627720904992
2007-09-24,143.212644096424
2007-09-25,142.992119631416
2007-09-26,143.7731056902543
2007-09-27,144.88020082818903
2007-09-28,144.64388339370305
2007-10-01,145.96282671332543
2007-10-02,146.42980253486527
2007-10-03,146.3311366543826
2007-10-04,146.34786224852513
2007-10-05,147.54668889451654
2007-10-08,147.16725336499658
2007-10-09,148.14570775007263
2007-10-10,148.1446690765279
2007-10-11,148.4118995082855
2007-10-12,148.61730889806825
2007-10-15,147.4857500993327
2007-10-16,146.26953426852387
2007-10-17,146.5396002431467
2007-10-18,146.35081364059664
2007-10-19,143.78275572555341
2007-10-22,143.09020910975713
2007-10-23,144.30974263409263
2007-10-24,143.7840546180737
2007-10-25,144.2059311035268
2007-10-26,145.96778536509564
2007-10-29,147.0715744325918
2007-10-30,146.2135895155739
2007-10-31,147.67970989433948
2007-11-01,145.17571111246107
2007-11-02,144.43144020088067
2007-11-05,143.31413214128864
2007-11-06,144.44192237108828
2007-11-07,141.99185884760982
2007-11-08,141.16218624098764
2007-11-09,139.1846768545807
2007-11-12,137.97501808358234
2007-11-13,140.03775029591526
2007-11-14,140.55735205248794
2007-11-15,138.98885017039444
2007-11-16,138.59232834356976
2007-11-19,136.31143464696572
2007-11-20,137.31461435395644
2007-11-21,134.84282551442365
2007-11-22,135.1375000644064
2007-11-23,136.86638148973378
2007-11-26,135.56070025625493
2007-11-27,136.34673556605227
2007-11-28,139.29272857828286
2007-11-29,140.15075652184598
2007-11-30,141.38278300849925
2007-12-03,140.6818408405899
2007-12-04,139.56263341547842
2007-12-05,141.69831562141403
2007-12-06,143.08103168968816
2007-12-07,143.4812902584344
2007-12-10,144.18293568690325
2007-12-11,142.42702177154402
2007-12-12,142.7696465508621
2007-12-13,141.20008180710644
2007-12-14,140.21511288299283
2007-12-17,137.70642054722825
2007-12-18,138.0131426930402
2007-12-19,137.7471458593549
2007-12-20,138.33853059049903
2007-12-21,140.42809160644018
2007-12-24,141.25543434434252
2007-12-25,141.52653384785066
2007-12-26,141.68570671604334
2007-12-27,140.768353897016
2007-12-28,140.67027171157233
2007-12-31,140.2022258304658
2008-01-01,140.2014469606494
2008-01-02,138.89144502013576
2008-01-03,138.71422886444068
2008-01-04,135.59425738616122
2008-01-07,135.2603799149307
2008-01-08,134.4279693202147
2008-01-09,134.90389165522225
2008-01-10,134.77070705560664
2008-01-11,133.3869357262211
2008-01-14,134.29940500608407
2008-01-15,130.97201714739847
2008-01-16,129.25730252660162
2008-01-17,127.36517311756593
2008-01-18,126.66202472578071
2008-01-21,123.08406148879645
2008-01-22,122.55871233813967
2008-01-23,123.04533873912202
2008-01-24,126.46841400023882
2008-01-25,126.36644715722797
2008-01-28,126.52673394678352
2008-01-29,127.85110333900532
2008-01-30,127.07585663185984
2008-01-31,128.4370197874383
2008-02-01,130.28788621972956
2008-02-04,130.0164204984611
2008-02-05,126.32473587138166
2008-02-06,125.32271699757467
2008-02-07,124.99214416810628
2008-02-08,124.81820077035188
2008-02-11,124.72875883694671
2008-02-12,126.62298345431101
2008-02-13,127.52775522218629
2008-02-14,127.30748192123153
2008-02-15,126.6176869033383
2008-02-18,127.43958096879453
2008-02-19,127.83724769578448
2008-02-20,127.35023186053219
2008-02-21,127.22900863453332
2008-02-22,127.18812745409836
2008-02-25,129.21398514125823
2008-02-26,130.3153627228501
2008-02-27,130.48900260145373
2008-02-28,129.04757898238356
2008-02-29,126.35653897443824
2008-03-03,125.12555707704148
2008-03-04,124.22988889073754
2008-03-05,125.42628144079693
2008-03-06,123.69721009122713
2008-03-07,122.07919568801579
2008-03-10,120.23525921374468
2008-03-11,123.0938913359037
2008-03-12,123.49145862320592
2008-03-13,122.7768664444473
2008-03-14,120.9809776368382
2008-03-17,118.14194937549134
2008-03-18,121.96982826033322
2008-03-19,120.64862099634692
2008-03-20,121.52595930060107
2008-03-21,121.74977927381185
2008-03-24,122.8725281709162
2008-03-25,124.96577355993522
2008-03-26,124.47320741058968
2008-03-27,124.18629576902241
2008-03-28,123.74346715087263
2008-03-31,123.7955231483507
2008-04-01,127.39366243972567
2008-04-02,128.51829336815413
2008-04-03,128.63002267539818
2008-04-04,128.90928727235513
2008-04-07,129.68515674449057
2008-04-08,128.84551024524174
2008-04-09,127.79718983576505
2008-04-10,127.79700991997775
2008-04-11,126.26293020155624
2008-04-14,125.23715286749145
2008-04-15,126.01193966790481
2008-04-16,128.5114091374914
2008-04-17,128.4886126576615
2008-04-18,130.54986251679702
2008-04-21,130.69406264493045
2008-04-22,129.66939763567177
2008-04-23,130.22394312026117
2008-04-24,130.46599394768955
2008-04-25,131.71222825080685
2008-04-28,132.09376963005985
2008-04-29,131.5088589938001
2008-04-30,131.54598806463963
2008-05-01,132.51022603683506
2008-05-02,134.0585650396109
2008-05-05,133.82241538528666
2008-05-06,134.12381551572358
2008-05-07,133.54820305640277
2008-05-08,133.67378571295387
2008-05-09,132.46293651736553
2008-05-12,133.42122326168385
2008-05-13,133.6702664629691
2008-05-14,134.36214924681175
2008-05-15,135.5290809365642
2008-05-16,136.05073076214242
2008-05-19,136.7117445939345
2008-05-20,135.07717672969787
2008-05-21,133.3993401505912
2008-05-22,133.6819012081121
2008-05-23,132.0432254286355
2008-05-26,131.60589933395565
2008-05-27,131.98791100263395
2008-05-28,132.4376319733087
2008-05-29,133.19675121412408
2008-05-30,133.7665844885764
2008-06-02,132.91370827857034
2008-06-03,132.56298948003254
2008-06-04,132.30063483988627
2008-06-05,133.61355108356898
2008-06-06,131.04080454910317
2008-06-09,130.54082075202814
2008-06-10,129.5617490548047
2008-06-11,127.9338756790968
2008-06-12,128.02783656163814
2008-06-13,129.27186441045095
2008-06-16,129.63301303509243
2008-06-17,129.6968320945331
2008-06-18,128.56096165688794
2008-06-19,127.90591198092596
2008-06-20,125.86653893549106
2008-06-23,125.78068667472347
2008-06-24,125.16784470460412
2008-06-25,125.95022290699605
2008-06-26,123.24188952876833
2008-06-27,122.55381321463867
2008-06-30,122.98541364761213
2008-07-01,122.24410907488178
2008-07-02,120.52054547245699
2008-07-03,120.68790604954646
2008-07-04,120.1665991246525
2008-07-07,120.28613230177426
2008-07-08,120.3618794337082
2008-07-09,119.81496078313998
2008-07-10,119.49466069051468
2008-07-11,117.88777793009777
2008-07-14,117.57971790172355
2008-07-15,115.48367702562967
2008-07-16,117.07469159982965
2008-07-17,118.94162917732211
2008-07-18,119.48059893133166
2008-07-21,120.06018607587407
2008-07-22,120.86570831254657
2008-07-23,121.98862475438492
2008-07-24,120.24808602080053
2008-07-25,120.00240466245754
2008-07-28,118.56929294530332
2008-07-29,119.6528706890092
2008-07-30,121.6683668845513
2008-07-31,120.8859300322871
2008-08-01,119.69387748069418
2008-08-04,118.5731566901339
2008-08-05,120.94444193895339
2008-08-06,122.0874027567913
2008-08-07,120.76481625064386
2008-08-08,122.32632442308213
2008-08-11,123.43569605681716
2008-08-12,122.57454164481267
2008-08-13,121.4271486758461
2008-08-14,121.89785151804212
2008-08-15,122.11533454498334
2008-08-18,121.326809559087
2008-08-19,119.34894208167024
2008-08-20,120.16019314836913
2008-08-21,119.9128349992471
2008-08-22,121.3508834152418
2008-08-25,120.18686270807255
2008-08-26,120.3550313546642
2008-08-27,121.08562821257178
2008-08-28,122.66462150647776
2008-08-29,122.4525698252951
2008-09-01,122.07318543395236
2008-09-02,121.7835128151402
2008-09-03,120.97278572745628
2008-09-04,117.71471586137694
2008-09-05,116.61050960447338
2008-09-08,119.58902200350501
2008-09-09,116.61328546263607
2008-09-10,116.78205647693352
2008-09-11,116.90438360317542
2008-09-12,118.12530654663401
2008-09-15,113.61906618337858
2008-09-16,112.9729737907781
2008-09-17,109.34598385749514
2008-09-18,111.29451721698375
2008-09-19,117.6640775461645
2008-09-22,115.0953920022236
2008-09-23,113.4220206128575
2008-09-24,113.07483620371087
2008-09-25,114.81035375155733
2008-09-26,113.922499560209
2008-09-29,106.20056425883274
2008-09-30,108.92729640935636
2008-10-01,109.02805861429668
2008-10-02,105.48380185706434
2008-10-03,105.10900920169051
2008-10-06,99.38118196144555
2008-10-07,96.07105966148261
2008-10-08,92.87269952138021
2008-10-09,88.60816422092164
2008-10-10,84.38552357426795
2008-10-13,92.34732857199504
2008-10-14,94.76453696040618
2008-10-15,88.01071828567929
2008-10-16,86.87486100530347
2008-10-17,88.14493082027509
2008-10-20,92.09746625256399
2008-10-21,90.57494539553271
2008-10-22,84.74136903281453
2008-10-23,84.81113962842844
2008-10-24,80.65211552876679
2008-10-27,76.94206389374152
2008-10-28,83.19911068979461
2008-10-29,85.89539833801491
2008-10-30,88.7137362385899
2008-10-31,89.51696364502443
2008-11-03,89.92102026311137
2008-11-04,93.64306001085477
2008-11-05,91.26298041642045
2008-11-06,86.46045412258036
2008-11-07,87.88990841107638
2008-11-10,88.05342327047961
2008-11-11,85.33407501928566
2008-11-12,82.07896838546543
2008-11-13,84.54595018681478
2008-11-14,83.11335323961978
2008-11-17,81.19215443912425
2008-11-18,81.48923072003434
2008-11-19,77.72608542736035
2008-11-20,73.34593602582886
2008-11-21,75.55919783511136
2008-11-24,80.25304004792878
2008-11-25,81.2369306849466
2008-11-26,82.49635436782252
2008-11-27,83.248905515062
2008-11-28,84.22288086885278
2008-12-01,78.55877415825067
2008-12-02,79.93686533309705
2008-12-03,81.32549466229321
2008-12-04,79.8501943919184
2008-12-05,80.41750139872954
2008-12-08,84.21024472973174
2008-12-09,83.61874578782144
2008-12-10,84.54575752185892
2008-12-11,83.37516339535591
2008-12-12,82.64083016254648
2008-12-15,82.51513161348224
2008-12-16,84.64014581376556
2008-12-17,84.4195778889275
2008-12-18,83.5945865668735
2008-12-19,83.55468260631021
2008-12-22,82.51240207479013
2008-12-23,82.13369076873404
2008-12-24,82.0423117617223
2008-12-25,82.15299375023547
2008-12-26,82.49188118266329
2008-12-29,82.86966975142644
2008-12-30,84.33402026654095
2008-12-31,85.06033158627058
2009-01-01,85.06604607380675
2009-01-02,87.3231145712084
2009-01-05,87.81591810997404
2009-01-06,88.68410588113056
2009-01-07,86.90597852726098
2009-01-08,86.54003186376063
2009-01-09,85.23239741062542
2009-01-12,83.7167380901048
2009-01-13,82.99526843993652
2009-01-14,80.34711637326726
2009-01-15,79.74368819838578
2009-01-16,80.64610564770942
2009-01-19,80.33792628905904
2009-01-20,77.24722583011739
2009-01-21,78.74441534066267
2009-01-22,77.9916769552152
2009-01-23,77.73465490482855
2009-01-26,78.83273805615464
2009-01-27,79.83362722931922
2009-01-28,82.12707697265817
2009-01-29,80.27349959026844
2009-01-30,78.7039237975186
2009-02-02,77.95800178682696
2009-02-03,78.92613766559006
2009-02-04,79.37967738251236
2009-02-05,79.92768498491255
2009-02-06,81.65200926822241
2009-02-09,81.73457394162924
2009-02-10,79.07539167921385
2009-02-11,79.35668191784656
2009-02-12,78.92871434735525
2009-02-13,78.675008891661
2009-02-16,78.39530529260728
2009-02-17,75.52166277496302
2009-02-18,75.24198778251844
2009-02-19,74.94816994208783
