Date,MSCI USA 100% hedged to EUR
2005-07-26,99.0632661141929
2005-07-27,99.51334157985994
2005-07-28,100.06876052604862
2005-07-29,99.33135448507632
2005-08-01,99.44782691466477
2005-08-02,100.12246438515929
2005-08-03,100.17031163673545
2005-08-04,99.43544643864097
2005-08-05,98.63456442364557
2005-08-08,98.31174579360514
2005-08-09,98.95853728884043
2005-08-10,98.80115273167796
2005-08-11,99.49347331888518
2005-08-12,98.94068394014276
2005-08-15,99.20732832992438
2005-08-16,98.08389429332746
2005-08-17,98.16338747824591
2005-08-18,98.03960456968217
2005-08-19,98.10070313127575
2005-08-22,98.26466648241737
2005-08-23,97.95721176093544
2005-08-24,97.34984063000346
2005-08-25,97.57687510346935
2005-08-26,96.99536772885196
2005-08-29,97.560774539095
2005-08-30,97.243380479858
2005-08-31,98.24150082566145
2005-09-01,98.30319821111969
2005-09-02,98.02287832205185
2005-09-05,98.0105862273719
2005-09-06,99.21332046597618
2005-09-07,99.47260931773432
2005-09-08,99.09073799285544
2005-09-09,99.85332628240387
2005-09-12,99.83506540554063
2005-09-13,99.1170015094349
2005-09-14,98.75764664779389
2005-09-15,98.8259956796954
2005-09-16,99.62909345139109
2005-09-19,99.0782637079097
2005-09-20,98.31924436513208
2005-09-21,97.38777723333935
2005-09-22,97.73579015615212
2005-09-23,97.79918556724537
2005-09-26,97.84299606494716
2005-09-27,97.8028028792886
2005-09-28,97.88167428342678
2005-09-29,98.77081534435223
2005-09-30,98.93270387328222
2005-10-03,98.81559033440877
2005-10-04,97.79691512827962
2005-10-05,96.33737248583274
2005-10-06,95.97081507147533
2005-10-07,96.31515457910663
2005-10-10,95.59529007360614
2005-10-11,95.38428713147849
2005-10-12,94.74869379270588
2005-10-13,94.65306756674684
2005-10-14,95.49058100526038
2005-10-17,95.75681117679738
2005-10-18,94.73332263677901
2005-10-19,96.17132128819699
2005-10-20,94.74884920098475
2005-10-21,95.00501465205309
2005-10-24,96.5881039938481
2005-10-25,96.36136126576582
2005-10-26,95.9031100826399
2005-10-27,94.89737837355327
2005-10-28,96.43055876262501
2005-10-31,97.12160731257332
2005-11-01,96.80802734255647
2005-11-02,97.82950756289222
2005-11-03,98.30172119633211
2005-11-04,98.35059048420855
2005-11-07,98.55753820925501
2005-11-08,98.23091647036895
2005-11-09,98.37532876577846
2005-11-10,99.23359382503973
2005-11-11,99.56067498987099
2005-11-14,99.48780397975096
2005-11-15,99.12466497423918
2005-11-16,99.3290867616475
2005-11-17,100.3162785286836
2005-11-18,100.76744371532925
2005-11-21,101.30012535419382
2005-11-22,101.8510124245125
2005-11-23,102.19279497277388
2005-11-24,102.18763280249406
2005-11-25,102.43504106405574
2005-11-28,101.4766647147421
2005-11-29,101.4976096044387
2005-11-30,100.87418955221959
2005-12-01,102.11643637468485
2005-12-02,102.16009261777587
2005-12-05,101.87302856077329
2005-12-06,101.96771722785694
2005-12-07,101.46089520207254
2005-12-08,101.37244851887532
2005-12-09,101.64401858939871
2005-12-12,101.76484154226226
2005-12-13,102.32541578591336
2005-12-14,102.72118469809769
2005-12-15,102.58002090207785
2005-12-16,102.27930562992239
2005-12-19,101.62217691040807
2005-12-20,101.62653015302115
2005-12-21,101.8787343891885
2005-12-22,102.31135039866797
2005-12-23,102.36163691847764
2005-12-26,102.34450938300814
2005-12-27,101.36659385858717
2005-12-28,101.51270860145513
2005-12-29,101.20877970199801
2005-12-30,100.72153264217827
2006-01-02,100.71050580245476
2006-01-03,102.34363338676239
2006-01-04,102.72644599594909
2006-01-05,102.73818474505298
2006-01-06,103.7134343151933
2006-01-09,104.10765933434541
2006-01-10,104.09571697775124
2006-01-11,104.42961138402137
2006-01-12,103.77274986087035
2006-01-13,103.87144231576107
2006-01-16,103.85024352441074
2006-01-17,103.47905668316336
2006-01-18,103.0513592870429
2006-01-19,103.6075785263811
2006-01-20,101.70076536627583
2006-01-23,101.88067552974223
2006-01-24,102.1733386811956
2006-01-25,101.9443761857663
2006-01-26,102.6517200266623
2006-01-27,103.41358060145213
2006-01-30,103.53856145756566
2006-01-31,103.19121761751144
2006-02-01,103.32816730407107
2006-02-02,102.38383371304714
2006-02-03,101.82272156790751
2006-02-06,101.90059011430564
2006-02-07,101.03240294218374
2006-02-08,101.90564767358975
2006-02-09,101.72416141177675
2006-02-10,101.97398684761916
2006-02-13,101.54201491142409
2006-02-14,102.55997906818588
2006-02-15,102.94139686394456
2006-02-16,103.72945804124737
2006-02-17,103.53670900041546
2006-02-20,103.51745118968017
2006-02-21,103.17088020379485
2006-02-22,103.9508685941107
2006-02-23,103.59815610548152
2006-02-24,103.76569953633066
2006-02-27,104.16632086214489
2006-02-28,103.05454276054058
2006-03-01,103.91178255821607
2006-03-02,103.75971894571315
2006-03-03,103.60158830102145
2006-03-06,102.87239856091554
2006-03-07,102.63380030613683
2006-03-08,102.80296106525502
2006-03-09,102.26659351735783
2006-03-10,102.98931304414953
2006-03-13,103.18597347073984
2006-03-14,104.25942184750512
2006-03-15,104.70731224582667
2006-03-16,104.82564332410898
2006-03-17,105.0017292241149
2006-03-20,104.82862236121767
2006-03-21,104.1934456007227
2006-03-22,104.78030816304265
2006-03-23,104.56239076541476
2006-03-24,104.70017157901754
2006-03-27,104.5516744826168
2006-03-28,103.90217606003709
2006-03-29,104.72698886487801
2006-03-30,104.50393630164638
2006-03-31,104.12873084655422
2006-04-03,104.29019391693738
2006-04-04,104.91120979337524
2006-04-05,105.35020765388278
2006-04-06,105.15820547823303
2006-04-07,104.11642019703653
2006-04-10,104.16446390496135
2006-04-11,103.37696559288848
2006-04-12,103.46868919264575
2006-04-13,103.55154636331508
2006-04-14,103.54499080386319
2006-04-17,103.23113860261915
2006-04-18,104.97328255838133
2006-04-19,105.16984960031813
2006-04-20,105.2858200153714
2006-04-21,105.21832696028736
2006-04-24,104.98666796298669
2006-04-25,104.50926621927417
2006-04-26,104.7805582933789
2006-04-27,105.16433339204254
2006-04-28,105.22298023817312
2006-05-01,104.77419037001381
2006-05-02,105.34804429439602
2006-05-03,104.94563291895402
2006-05-04,105.31757452581554
2006-05-05,106.41370016326762
2006-05-08,106.3540769236841
2006-05-09,106.36490668272938
2006-05-10,106.19376368866693
2006-05-11,104.87031223446323
2006-05-12,103.68848359010568
2006-05-15,103.90638418038186
2006-05-16,103.70869232743739
2006-05-17,101.98316929034135
2006-05-18,101.30067222082637
2006-05-19,101.66999655148324
2006-05-22,101.2675287557737
2006-05-23,100.8171990454014
2006-05-24,100.93267713472272
2006-05-25,102.08209855514659
2006-05-26,102.63587716563079
2006-05-29,102.62193445337333
2006-05-30,101.06651075883585
2006-05-31,101.87666384287395
2006-06-01,103.15329691169048
2006-06-02,103.35024253295111
2006-06-05,101.48283170958801
2006-06-06,101.3138679150477
2006-06-07,100.65170937699895
2006-06-08,100.72678677743502
2006-06-09,100.29245844985427
2006-06-12,98.88732767099118
2006-06-13,97.8289073005872
2006-06-14,98.35417904994222
2006-06-15,100.55433856569384
2006-06-16,100.18031533844608
2006-06-19,99.18205819291674
2006-06-20,99.13983963625097
2006-06-21,100.20613477471427
2006-06-22,99.63876755415086
2006-06-23,99.61143351835622
2006-06-26,100.09469886176466
2006-06-27,99.15359401561996
2006-06-28,99.67979900623409
2006-06-29,101.92774462615289
2006-06-30,101.75070274538751
2006-07-03,102.55654870238214
2006-07-04,102.54411361693546
2006-07-05,101.73829102211346
2006-07-06,101.98626605522928
2006-07-07,101.26472072379966
2006-07-10,101.35302170771139
2006-07-11,101.74448504067587
2006-07-12,100.60927616055613
2006-07-13,99.2714717778681
2006-07-14,98.70692255177708
2006-07-17,98.51955030294205
2006-07-18,98.68085685135401
2006-07-19,100.59694013815778
2006-07-20,99.64706871480409
2006-07-21,98.85945876079505
2006-07-24,100.51675995317353
2006-07-25,101.2336644717722
2006-07-26,101.17788439206102
2006-07-27,100.7031462770284
2006-07-28,101.96132034382396
2006-07-31,101.83367807214296
2006-08-01,101.32437197672347
2006-08-02,101.94019994015353
2006-08-03,102.0996630670335
2006-08-04,101.99448633843956
2006-08-07,101.71178580553271
2006-08-08,101.31637733850656
2006-08-09,100.85736883708977
2006-08-10,101.31651463734211
2006-08-11,100.88401059170646
2006-08-14,100.99885593395888
2006-08-15,102.42009738498105
2006-08-16,103.26599411631618
2006-08-17,103.42311726302395
2006-08-18,103.80876374606366
2006-08-21,103.37872764939674
2006-08-22,103.47527943638583
2006-08-23,102.98401411887178
2006-08-24,103.2272766196534
2006-08-25,103.15783938166275
2006-08-28,103.68624371759465
2006-08-29,103.91968285519933
2006-08-30,103.97374873941078
2006-08-31,103.9855136744479
2006-09-01,104.5472907187018
2006-09-04,104.52380459743486
2006-09-05,104.74387397510104
2006-09-06,103.67206683431888
2006-09-07,103.17111553869715
2006-09-08,103.54435662470515
2006-09-11,103.55563483485194
2006-09-12,104.67902512737436
2006-09-13,105.10509564648244
2006-09-14,104.91748762136669
2006-09-15,105.19990143766397
2006-09-18,105.2832406316954
2006-09-19,105.03265691044356
2006-09-20,105.56544466351684
2006-09-21,104.98443711632407
2006-09-22,104.69227077471284
2006-09-25,105.61401109218889
2006-09-26,106.42853805551813
2006-09-27,106.49122588814345
2006-09-28,106.70626478649149
2006-09-29,106.43046809820643
2006-10-02,106.05213157219575
2006-10-03,106.23384970448073
2006-10-04,107.53282291186792
2006-10-05,107.85223138424945
2006-10-06,107.53718079229499
2006-10-09,107.67072530606885
2006-10-10,107.91758699841526
2006-10-11,107.61791146018665
2006-10-12,108.65973099551076
2006-10-13,108.9159623430534
2006-10-16,109.21159233049612
2006-10-17,108.75880293539662
2006-10-18,108.9133417383415
2006-10-19,108.99829408962883
2006-10-20,109.06012506637946
2006-10-23,109.74328786387652
2006-10-24,109.74489938265037
2006-10-25,110.12960236095488
2006-10-26,110.76820338022031
2006-10-27,109.81066961284469
2006-10-30,109.83793347667574
2006-10-31,109.82268131654106
2006-11-01,108.97816610264614
2006-11-02,108.94001662522953
2006-11-03,108.70853187706986
2006-11-06,109.93201364185211
2006-11-07,110.16275473527156
2006-11-08,110.4461113555116
2006-11-09,109.87463906221635
2006-11-10,110.07176052028527
2006-11-13,110.33430351120938
2006-11-14,111.06109198649247
2006-11-15,111.35609126162987
2006-11-16,111.58384992527357
2006-11-17,111.68406760091702
2006-11-20,111.64735036585466
2006-11-21,111.83582215105179
2006-11-22,112.10130534135446
2006-11-23,112.08817616853992
2006-11-24,111.68935477923128
2006-11-27,110.1512361548521
2006-11-28,110.52139393615494
2006-11-29,111.56874088447024
2006-11-30,111.65287273945121
2006-12-01,111.37096849431663
2006-12-04,112.33653971275218
2006-12-05,112.75562523114277
2006-12-06,112.61168040324665
2006-12-07,112.14360097136557
2006-12-08,112.31336986959946
2006-12-11,112.56072109546578
2006-12-12,112.41309415298988
2006-12-13,112.53649590896302
2006-12-14,113.4878988123725
2006-12-15,113.59745412672297
2006-12-18,113.17129200005584
2006-12-19,113.38715305991666
2006-12-20,113.23122660128014
2006-12-21,112.82129433564303
2006-12-22,112.23733958037538
2006-12-25,112.22126688004342
2006-12-26,112.68188684390638
2006-12-27,113.49338972094267
2006-12-28,113.3122572729137
2006-12-29,112.799739502208
2007-01-01,112.79417401152978
2007-01-02,112.78404464686777
2007-01-03,112.68670823456694
2007-01-04,112.87859207197766
2007-01-05,112.16018563668992
2007-01-08,112.41552409220225
2007-01-09,112.3940174635828
2007-01-10,112.69450576109918
2007-01-11,113.49114003859938
2007-01-12,114.05095097673072
2007-01-15,114.0433411967012
2007-01-16,114.16000007142517
2007-01-17,114.04916123481773
2007-01-18,113.65557306305122
2007-01-19,114.005859798671
2007-01-22,113.38175343477866
2007-01-23,113.78797112953063
2007-01-24,114.7991404799482
2007-01-25,113.4820966037044
2007-01-26,113.34103999997289
2007-01-29,113.23455437662139
2007-01-30,113.89291372307872
2007-01-31,114.66602925426152
2007-02-01,115.28236019313546
2007-02-02,115.50304495393857
2007-02-05,115.4094864665044
2007-02-06,115.5027778879876
2007-02-07,115.727610664649
2007-02-08,115.58796156457647
2007-02-09,114.73469017145771
2007-02-12,114.30848023676302
2007-02-13,115.19513358086158
2007-02-14,116.08629697447782
2007-02-15,116.22330162326365
2007-02-16,116.14328858557494
2007-02-19,116.12523056024739
2007-02-20,116.4773241133823
2007-02-21,116.33718856493405
2007-02-22,116.25741489890386
2007-02-23,115.85335071773696
2007-02-26,115.69721806424735
2007-02-27,111.78587998815054
2007-02-28,112.37635936543673
2007-03-01,112.07365429943125
2007-03-02,110.76210046263029
2007-03-05,109.61622354417551
2007-03-06,111.33202864738689
2007-03-07,111.08512042412995
2007-03-08,111.87198949346833
2007-03-09,111.95363243134712
2007-03-12,112.26489009787811
2007-03-13,110.01374461386419
2007-03-14,110.71340844208997
2007-03-15,111.15162242902629
2007-03-16,110.73234875182106
2007-03-19,111.94642862509492
2007-03-20,112.6582205859859
2007-03-21,114.55950769286133
2007-03-22,114.50577900223827
2007-03-23,114.6072618069595
2007-03-26,114.68538834049042
2007-03-27,113.972283383937
2007-03-28,113.09033480493103
2007-03-29,113.49434500970239
2007-03-30,113.3919497858805
2007-04-02,113.7012974161416
2007-04-03,114.77924525800432
2007-04-04,114.89783932880334
2007-04-05,115.25530044904272
2007-04-06,115.25077726663326
2007-04-09,115.31581802073333
2007-04-10,115.59412583902575
2007-04-11,114.82327907286009
2007-04-12,115.50201714554191
2007-04-13,115.89099465269645
2007-04-16,117.0783808301755
2007-04-17,117.30960312842454
2007-04-18,117.361090708063
2007-04-19,117.1576194742265
2007-04-20,118.19396766855496
2007-04-23,117.95428487793684
2007-04-24,117.90263053467612
2007-04-25,119.0211377636032
2007-04-26,118.9935393568208
2007-04-27,118.94551805094085
2007-04-30,117.96428588012236
2007-05-01,118.28826289636918
2007-05-02,119.10233633478597
2007-05-03,119.61607656745325
2007-05-04,119.85192924180582
2007-05-07,120.12557388612055
2007-05-08,120.00378309091742
2007-05-09,120.42636029284043
2007-05-10,118.74631708351087
2007-05-11,119.91844181979276
2007-05-14,119.66424711928536
2007-05-15,119.46199375236587
2007-05-16,120.4863384448207
2007-05-17,120.3619949782947
2007-05-18,121.14203775251016
2007-05-21,121.37483259912734
2007-05-22,121.3383978896235
2007-05-23,121.15003824034373
2007-05-24,119.93187348963548
2007-05-25,120.59628012225146
2007-05-28,120.58300223084181
2007-05-29,120.83593121889875
2007-05-30,121.88353348224032
2007-05-31,121.92082171473953
2007-06-01,122.3657320536624
2007-06-04,122.6006473586579
2007-06-05,121.94838966809435
2007-06-06,120.85500095948028
2007-06-07,118.69142542400674
2007-06-08,120.02909342184678
2007-06-11,120.13103135918479
2007-06-12,118.85314014271384
2007-06-13,120.66780602772137
2007-06-14,121.27113672512654
2007-06-15,122.07624681457953
2007-06-18,121.9146329774558
2007-06-19,122.12916172863261
2007-06-20,120.47311034916035
2007-06-21,121.22274559552943
2007-06-22,119.7016096870978
2007-06-25,119.24786104097785
2007-06-26,118.85647873148194
2007-06-27,119.95439536867184
2007-06-28,119.9023105608032
2007-06-29,119.7104272882582
2007-07-02,120.99900954583059
2007-07-03,121.42716602945326
2007-07-04,121.41786486106277
2007-07-05,121.49460984847373
2007-07-06,121.94578420768596
2007-07-09,122.00595889757177
2007-07-10,120.27624493964281
2007-07-11,120.91686468059382
2007-07-12,123.10760335998664
2007-07-13,123.49503270622039
2007-07-16,123.27977741008522
2007-07-17,123.30773359665538
2007-07-18,123.03934269180631
2007-07-19,123.57572156926835
2007-07-20,122.12364958174366
2007-07-23,122.66159572160865
2007-07-24,120.28380247022176
2007-07-25,120.76178052185998
2007-07-26,117.99874884939602
2007-07-27,116.18926793720398
2007-07-30,117.34838105082865
2007-07-31,115.89343317405316
2007-08-01,116.66246276882042
2007-08-02,117.2306548182843
2007-08-03,114.16805563543457
2007-08-06,116.79980406132945
2007-08-07,117.55562463735063
2007-08-08,119.2620157805476
2007-08-09,115.871499711494
2007-08-10,115.84946009967906
2007-08-13,115.77463547837286
2007-08-14,113.67034754167176
2007-08-15,111.99441314455817
2007-08-16,112.21329793628927
2007-08-17,115.03347814964404
2007-08-20,115.02951701258293
2007-08-21,115.20281427612804
2007-08-22,116.58370395895433
2007-08-23,116.45260213603984
2007-08-24,117.790353024577
2007-08-27,116.77274120962845
2007-08-28,114.03642220221843
2007-08-29,116.54498714516555
2007-08-30,116.10298512937177
2007-08-31,117.456895442089
2007-09-03,117.43365121914302
2007-09-04,118.69340101939477
2007-09-05,117.40116275108198
2007-09-06,117.87227293460852
2007-09-07,115.88894545290246
2007-09-10,115.70444151676585
2007-09-11,117.254803937085
2007-09-12,117.25911454402743
2007-09-13,118.21400890191174
2007-09-14,118.24134367557618
2007-09-17,117.60794238661349
2007-09-18,120.9528161960272
2007-09-19,121.61893028884417
2007-09-20,120.8128982754853
2007-09-21,121.35209672305491
2007-09-24,120.76728813915965
2007-09-25,120.73842626352518
2007-09-26,121.36497642167993
2007-09-27,121.88444217883502
2007-09-28,121.52091692522784
2007-10-01,123.134663406339
2007-10-02,123.12855218452668
2007-10-03,122.56296515478263
2007-10-04,122.8266943757547
2007-10-05,124.05566331079892
2007-10-08,123.66142456721639
2007-10-09,124.65487929271643
2007-10-10,124.49023689649296
2007-10-11,123.82749796627384
2007-10-12,124.45801292820435
2007-10-15,123.3768700604516
2007-10-16,122.53198972955445
2007-10-17,122.74998475019606
2007-10-18,122.63948356423833
2007-10-19,119.49879073300772
2007-10-22,120.03363289951103
2007-10-23,121.08555745636811
2007-10-24,120.79101139283186
2007-10-25,120.65688802083842
2007-10-26,122.29634785118294
2007-10-29,122.77909507458578
2007-10-30,121.97158293667441
2007-10-31,123.40154891380566
2007-11-01,120.22165782077265
2007-11-02,120.31120647797681
2007-11-05,119.6713066449444
2007-11-06,121.14668763538315
2007-11-07,117.76957457953922
2007-11-08,117.66738187963772
2007-11-09,115.99944591741682
2007-11-12,114.68201250474567
2007-11-13,118.0605373203002
2007-11-14,117.28506997848214
2007-11-15,115.77420651145128
2007-11-16,116.38575610081999
2007-11-19,114.41613719161286
2007-11-20,114.93857994615342
2007-11-21,113.22921581244108
2007-11-22,113.24441397866742
2007-11-23,115.01608256846832
2007-11-26,112.50520152021673
2007-11-27,114.11623390235452
2007-11-28,117.21980880685065
2007-11-29,117.30512160034085
2007-11-30,118.1249186258006
2007-12-03,117.46709216970909
2007-12-04,116.71304944138703
2007-12-05,118.49114719003327
2007-12-06,120.29056958003775
2007-12-07,120.13382695747738
2007-12-10,121.03764093773722
2007-12-11,117.98947103790842
2007-12-12,118.68004932064615
2007-12-13,118.82524651863115
2007-12-14,117.19014717419113
2007-12-17,115.37668260514025
2007-12-18,116.08865033210392
2007-12-19,115.9674081064765
2007-12-20,116.63108761469078
2007-12-21,118.59501943172485
2007-12-24,119.55419413921989
2007-12-25,119.55202504380539
2007-12-26,119.64073658915017
2007-12-27,117.95114589832802
2007-12-28,118.10392721714894
2007-12-31,117.30691371743357
2008-01-01,117.30476672108908
2008-01-02,115.67672322185872
2008-01-03,115.63661440087564
2008-01-04,112.789102195432
2008-01-07,113.06207715540629
2008-01-08,111.00193268519548
2008-01-09,112.42401036652878
2008-01-10,113.30593239104351
2008-01-11,111.78519883977141
2008-01-14,113.01949434071459
2008-01-15,110.24660267731907
2008-01-16,109.54122382737599
2008-01-17,106.38981447883606
2008-01-18,105.71674505686825
2008-01-21,105.60112320651318
2008-01-22,104.5472431629951
2008-01-23,106.71643838680022
2008-01-24,107.99264240629651
2008-01-25,106.29809345374066
2008-01-28,108.25409646544924
2008-01-29,108.88770782349135
2008-01-30,108.34245495919058
2008-01-31,110.1704273370045
2008-02-01,111.59767787571043
2008-02-04,110.46248617898267
2008-02-05,106.94232418857658
2008-02-06,106.11819191104229
2008-02-07,106.92296248457772
2008-02-08,106.54259990181805
2008-02-11,107.22378401326607
2008-02-12,107.98673359304534
2008-02-13,109.52346065058937
2008-02-14,108.04001443202364
2008-02-15,108.12776282102887
2008-02-18,108.13101736173024
2008-02-19,108.06531664856087
2008-02-20,108.97417287270113
2008-02-21,107.62853917631963
2008-02-22,108.47162410747043
2008-02-25,110.01380147211825
2008-02-26,110.77023149553708
2008-02-27,110.63621027902757
2008-02-28,109.70020863860937
2008-02-29,106.844924993421
2008-03-03,106.90372820741581
2008-03-04,106.53791030436028
2008-03-05,107.16358787040548
2008-03-06,104.83953038047197
2008-03-07,103.94628600577165
2008-03-10,102.30482371234042
2008-03-11,106.05337986658247
2008-03-12,105.2207845822278
2008-03-13,105.80409020830015
2008-03-14,103.69620218414256
2008-03-17,102.76389395571722
2008-03-18,106.90383762631207
2008-03-19,104.39502608925604
2008-03-20,106.75348839072404
2008-03-21,106.75819513661708
2008-03-24,108.44596314207686
2008-03-25,108.7719582120997
2008-03-26,107.88575026107925
2008-03-27,106.71126841873287
2008-03-28,105.89180851261271
2008-03-31,106.51426362898032
2008-04-01,110.33915083371075
2008-04-02,110.16979818131684
2008-04-03,110.3423710913635
2008-04-04,110.45140770354377
2008-04-07,110.6402811817706
2008-04-08,110.153247594322
2008-04-09,109.22549787867304
2008-04-10,109.78868496396038
2008-04-11,107.53544272267732
2008-04-14,107.19788862410766
2008-04-15,107.68033808416384
2008-04-16,110.1433707202072
2008-04-17,110.19879631974874
2008-04-18,112.21573836591278
2008-04-21,112.03430867337568
2008-04-22,111.06173527373788
2008-04-23,111.40746264272941
2008-04-24,112.1367785497516
2008-04-25,112.89903398350528
2008-04-28,112.79976831628666
2008-04-29,112.32997040200421
2008-04-30,111.95120602951435
2008-05-01,113.82543637804231
2008-05-02,114.19560120012565
2008-05-05,113.75253616764012
2008-05-06,114.62522035624524
2008-05-07,112.66833258716255
2008-05-08,113.13438311465679
2008-05-09,112.4411454417198
2008-05-12,113.6744096973061
2008-05-13,113.70092310294669
2008-05-14,114.15330757092339
2008-05-15,115.41235431426348
2008-05-16,115.60831873196325
2008-05-19,115.68877834480728
2008-05-20,114.64705963592606
2008-05-21,112.81660417207969
2008-05-22,113.12526342163697
2008-05-23,111.6941830635907
2008-05-26,111.71014786563349
2008-05-27,112.43226655625166
2008-05-28,112.94247765641902
2008-05-29,113.57806538230449
2008-05-30,113.80855550957759
2008-06-02,112.67328500202127
2008-06-03,112.08394150742086
2008-06-04,112.06484710064493
2008-06-05,114.32942613804879
2008-06-06,110.9700542683293
2008-06-09,111.06339815995287
2008-06-10,110.67422172281341
2008-06-11,108.87822665387364
2008-06-12,109.17635017554815
2008-06-13,110.82726098538265
2008-06-16,110.94872712389531
2008-06-17,110.30759506031394
2008-06-18,109.25966763238061
2008-06-19,109.61408420119746
2008-06-20,107.6771660750139
2008-06-23,107.64833109694942
2008-06-24,107.30460417894807
2008-06-25,107.93826528878759
2008-06-26,104.96083501686451
2008-06-27,104.62143213349377
2008-06-30,104.7626618753682
2008-07-01,105.14775845683495
2008-07-02,103.16796195831091
2008-07-03,103.1385669094511
2008-07-04,103.14128817151156
2008-07-07,102.26958620125549
2008-07-08,104.03532928083297
2008-07-09,101.75654122595638
2008-07-10,102.52172429117334
2008-07-11,101.47357758802823
2008-07-14,100.64580050187848
2008-07-15,99.57603142073457
2008-07-16,101.90627057318238
2008-07-17,103.0748783936436
2008-07-18,103.07279616284245
2008-07-21,103.17284717402607
2008-07-22,104.43438481683106
2008-07-23,104.7921105524642
2008-07-24,102.34908959661726
2008-07-25,102.81060139326554
2008-07-28,100.9964339096147
2008-07-29,103.28048413799984
2008-07-30,105.07243588514906
2008-07-31,103.6777913149776
2008-08-01,103.11612349245546
2008-08-04,102.07376237829642
2008-08-05,104.91298814345124
2008-08-06,105.40170606254804
2008-08-07,103.56257414370141
2008-08-08,106.0031960235646
2008-08-11,106.78743870028293
2008-08-12,105.52739921602928
2008-08-13,105.3529754603604
2008-08-14,105.96590996222042
2008-08-15,106.41209163006218
2008-08-18,104.74614012118766
2008-08-19,103.76560806610216
2008-08-20,104.46937479953775
2008-08-21,104.74928469092882
2008-08-22,105.96638721359922
2008-08-25,103.81935475942738
2008-08-26,104.25530725173718
2008-08-27,105.17490795966792
2008-08-28,106.79688434847897
2008-08-29,105.27977230886886
2008-09-01,105.28375111814375
2008-09-02,104.7111459409137
2008-09-03,104.41540268815388
2008-09-04,101.28334730911764
2008-09-05,101.72687710859822
2008-09-08,103.72392202100654
2008-09-09,99.9748935191027
2008-09-10,100.66707814714685
2008-09-11,102.08800166639112
2008-09-12,102.50690846962813
2008-09-15,97.55688487999423
2008-09-16,99.33145715291494
2008-09-17,94.61925741560118
2008-09-18,98.95306862870225
2008-09-19,103.08189326299505
2008-09-22,99.15114861177895
2008-09-23,97.65726323539174
2008-09-24,97.43925149886539
2008-09-25,99.3078470934892
2008-09-26,99.5240861448674
2008-09-29,90.5790573339258
2008-09-30,95.266933928394
2008-10-01,94.58163564062974
2008-10-02,90.48342366808534
2008-10-03,89.12619685799909
2008-10-06,85.36332370841737
2008-10-07,80.38484017928216
2008-10-08,79.58812445595494
2008-10-09,73.3574964357791
2008-10-10,72.16833570909519
2008-10-13,81.08220161548289
2008-10-14,80.52850517771796
2008-10-15,72.84527850247211
2008-10-16,75.76807027209807
2008-10-17,75.42997938688865
2008-10-20,79.10224479928318
2008-10-21,76.3415371309823
2008-10-22,70.77275554456854
2008-10-23,71.57908653073655
2008-10-24,68.55205778186881
2008-10-27,65.32348285390681
2008-10-28,73.6062609428085
2008-10-29,73.57951348564985
2008-10-30,75.7756089201676
2008-10-31,76.85592310941816
2008-11-03,76.6512619625198
2008-11-04,79.69599644810278
2008-11-05,75.64295078584553
2008-11-06,71.8506607389171
2008-11-07,73.92227374004716
2008-11-10,72.96659840475674
2008-11-11,71.23485756154305
2008-11-12,67.50625324868622
2008-11-13,72.27746326601621
2008-11-14,69.32255913188271
2008-11-17,67.51954445631114
2008-11-18,68.16059211740205
2008-11-19,63.959641209857814
2008-11-20,59.43128220723601
2008-11-21,63.250970340582036
2008-11-24,67.66938280682957
2008-11-25,68.26052750915606
2008-11-26,70.63632693048994
2008-11-27,70.63052388681581
2008-11-28,71.22347061444464
2008-12-01,64.78680892873611
2008-12-02,67.41712551898993
2008-12-03,69.18586776202999
2008-12-04,67.11442784784812
2008-12-05,69.55102563375071
2008-12-08,72.2100049265315
2008-12-09,70.588694907133
2008-12-10,71.45899975525273
2008-12-11,69.50420152133574
2008-12-12,70.04148065092758
2008-12-15,69.24984085637784
2008-12-16,72.54554106223705
2008-12-17,71.94604026887265
2008-12-18,70.63010167739576
2008-12-19,70.81587956162312
2008-12-22,69.64188349036576
2008-12-23,69.0832037274267
2008-12-24,69.4375324423304
2008-12-25,69.43955374326343
2008-12-26,69.81278099079495
2008-12-29,69.59009747356363
2008-12-30,71.08922980880445
2008-12-31,72.0347212228588
2009-01-01,72.04121635556173
2009-01-02,74.330471302463
2009-01-05,74.10115056727582
2009-01-06,74.7781200030516
2009-01-07,72.48106282089452
2009-01-08,72.77058495939255
2009-01-09,71.21523530150525
2009-01-12,69.49029440828242
2009-01-13,69.65695145156668
2009-01-14,67.18438522257924
2009-01-15,67.31729579597607
2009-01-16,67.93551166287729
2009-01-19,67.91030470447461
2009-01-20,63.94142821178687
2009-01-21,66.95132233518967
2009-01-22,65.8474597216378
2009-01-23,66.18144648955321
2009-01-26,66.72904664644841
2009-01-27,67.52670808377617
2009-01-28,69.93606904910615
2009-01-29,67.47330578046413
2009-01-30,65.73918468058716
2009-02-02,65.72565993673915
2009-02-03,66.71479840267607
2009-02-04,66.3184222615554
2009-02-05,67.41245658462007
2009-02-06,69.24045294291396
2009-02-09,69.29436660792656
2009-02-10,66.02687784228402
2009-02-11,66.54000437031114
2009-02-12,66.71401016719689
2009-02-13,66.06500755652037
2009-02-16,66.07137211780501
2009-02-17,63.04213308592925
2009-02-18,62.970068728662746
2009-02-19,62.29046127559931
