Date,MSCI ACWI with Developed Markets 100% Hedged to EUR 
2016-09-12,1743.5034477589159
2016-09-13,1725.3545435494573
2016-09-14,1723.6808951339015
2016-09-15,1734.9964148348524
2016-09-16,1730.8065311792066
2016-09-19,1737.7776250012168
2016-09-20,1739.5568273171082
2016-09-21,1757.174510173955
2016-09-22,1771.0417436721757
2016-09-23,1763.4724705854917
2016-09-26,1744.860795870249
2016-09-27,1753.4990454659921
2016-09-28,1760.8889210520442
2016-09-29,1754.6716119431564
2016-09-30,1757.3624036053686
2016-10-03,1759.1188720231514
2016-10-04,1760.4663122397114
2016-10-05,1763.3030684592914
2016-10-06,1764.389543897048
2016-10-07,1758.622294288668
2016-10-10,1767.1578193946411
2016-10-11,1752.9959405576512
2016-10-12,1750.75800540156
2016-10-13,1741.0089886804028
2016-10-14,1747.4948742746226
2016-10-17,1741.9716381883018
2016-10-18,1756.1022340636473
2016-10-19,1761.0655338370505
2016-10-20,1763.0177570275555
2016-10-21,1763.0023281440408
2016-10-24,1769.2360998232418
2016-10-25,1766.5025481507876
2016-10-26,1759.719080845496
2016-10-27,1756.0174757589664
2016-10-28,1752.5754123559652
2016-10-31,1750.365721040743
2016-11-01,1738.801913147627
2016-11-02,1720.3514692825236
2016-11-03,1713.8112181144309
2016-11-04,1704.6481943769584
2016-11-07,1737.5784442299928
2016-11-08,1744.3877226159964
2016-11-09,1747.954989438192
2016-11-10,1757.5091654239334
2016-11-11,1748.137689842514
2016-11-14,1751.0148120138153
2016-11-15,1761.4359641036165
2016-11-16,1762.5850201395153
2016-11-17,1770.286287950399
2016-11-18,1768.8537864315979
2016-11-21,1778.0782875608218
2016-11-22,1785.2639349296103
2016-11-23,1786.9773199556112
2016-11-24,1787.7751191104846
2016-11-25,1793.7508878751464
2016-11-28,1787.541424667986
2016-11-29,1787.6268792959781
2016-11-30,1788.1139916146853
2016-12-01,1782.3598615670314
2016-12-02,1778.1620034151167
2016-12-05,1784.5414978122424
2016-12-06,1794.1882384101891
2016-12-07,1813.9949576642593
2016-12-08,1827.9243093635766
2016-12-09,1838.283949220751
2016-12-12,1833.0210557752364
2016-12-13,1845.0004503805615
2016-12-14,1833.2215574134
2016-12-15,1841.6381350743866
2016-12-16,1841.3272519565512
2016-12-19,1841.3132220762236
2016-12-20,1848.3621005849207
2016-12-21,1843.6607707980502
2016-12-22,1839.57633225959
2016-12-23,1840.979618719051
2016-12-26,1840.2901547373922
2016-12-27,1843.5860443415675
2016-12-28,1839.2888721943682
2016-12-29,1836.8748315047603
2016-12-30,1831.9383836673285
2017-01-02,1833.4857657931177
2017-01-03,1849.319316767026
2017-01-04,1858.733554618474
2017-01-05,1859.0484992635202
2017-01-06,1863.0518823847747
2017-01-09,1859.0900034643914
2017-01-10,1859.6189695864239
2017-01-11,1866.9207814910903
2017-01-12,1859.3947916397985
2017-01-13,1866.4523384557212
2017-01-16,1861.7373844146823
2017-01-17,1853.063422686447
2017-01-18,1857.0462245511783
2017-01-19,1855.2606925815635
2017-01-20,1857.6488725379338
2017-01-23,1850.8229810694938
2017-01-24,1859.773538696165
2017-01-25,1874.3981889285587
2017-01-26,1878.449244604568
2017-01-27,1876.9453827392922
2017-01-30,1864.9334240622256
2017-01-31,1856.405693146877
2017-02-01,1861.491151870873
2017-02-02,1860.1318654652555
2017-02-03,1871.4693500435267
2017-02-06,1869.0104413777087
2017-02-07,1869.9581650136097
2017-02-08,1872.5361238088626
2017-02-09,1882.4436002931213
2017-02-10,1892.8319355309854
2017-02-13,1903.5135797517542
2017-02-14,1906.7875079530063
2017-02-15,1917.479270434756
2017-02-16,1914.3324884861634
2017-02-17,1915.1841207274367
2017-02-20,1916.7192830634037
2017-02-21,1928.4321925592044
2017-02-22,1928.8643748022757
2017-02-23,1927.2358515167746
2017-02-24,1922.8175009992544
2017-02-27,1920.7184153654962
2017-02-28,1916.8415919115869
2017-03-01,1941.667706952494
2017-03-02,1937.4372725845049
2017-03-03,1935.5093098034768
2017-03-06,1930.6426189170743
2017-03-07,1927.9174601553682
2017-03-08,1925.0561855933101
2017-03-09,1923.6223308249027
2017-03-10,1929.9425667069575
2017-03-13,1934.4358074426084
2017-03-14,1929.898665546562
2017-03-15,1941.1351389531665
2017-03-16,1945.1301004083896
2017-03-17,1944.347839205612
2017-03-20,1942.5117962704894
2017-03-21,1925.2498518408245
2017-03-22,1920.0461123080738
2017-03-23,1922.8783358782432
2017-03-24,1923.650187657809
2017-03-27,1917.141143409321
2017-03-28,1931.2210739378497
2017-03-29,1938.5477879167088
2017-03-30,1940.9389081053293
2017-03-31,1935.3216254914505
2017-04-03,1934.1665191628347
2017-04-04,1935.0604223639907
2017-04-05,1932.6795249914044
2017-04-06,1932.2047776933537
2017-04-07,1933.5813846469412
2017-04-10,1935.1327733601759
2017-04-11,1931.7484405474263
2017-04-12,1927.1469855929695
2017-04-13,1917.7247617181265
2017-04-14,1916.3356008172054
2017-04-17,1925.869927262186
2017-04-18,1915.012597619763
2017-04-19,1911.8319284378865
2017-04-20,1921.7721309263575
2017-04-21,1922.2585410531262
2017-04-24,1945.182713585688
2017-04-25,1955.9422938731898
2017-04-26,1959.3464300739126
2017-04-27,1958.0505835700762
2017-04-28,1954.178881259395
2017-05-01,1957.0109102988613
2017-05-02,1964.256881503063
2017-05-03,1961.3453734967343
2017-05-04,1962.7029848975344
2017-05-05,1969.265556629512
2017-05-08,1975.150316712623
2017-05-09,1976.82374214312
2017-05-10,1981.1193155695812
2017-05-11,1978.9529433279847
2017-05-12,1977.7405353392908
2017-05-15,1984.7664548236721
2017-05-16,1984.3703333948665
2017-05-17,1955.8979733574922
2017-05-18,1950.7191367157636
2017-05-19,1961.8449699739476
2017-05-22,1969.3997566368716
2017-05-23,1972.1611907116906
2017-05-24,1977.0022394589785
2017-05-25,1983.5255647589654
2017-05-26,1984.0687110285678
2017-05-29,1983.1207170139746
2017-05-30,1980.461083479598
2017-05-31,1976.8506426411411
2017-06-01,1990.4245905509542
2017-06-02,1999.3763081760233
2017-06-05,1996.8560088268139
2017-06-06,1989.3996700626435
2017-06-07,1989.783416871399
2017-06-08,1991.351445453333
2017-06-09,1994.0118477809433
2017-06-12,1986.7144958851438
2017-06-13,1994.7740320579662
2017-06-14,1991.5160773048274
2017-06-15,1985.8163424730642
2017-06-16,1988.8554251354494
2017-06-19,2005.7847291540795
2017-06-20,1996.3160668231174
2017-06-21,1992.3222569289412
2017-06-22,1993.079788544786
2017-06-23,1993.9538174519334
2017-06-26,1998.0117948446461
2017-06-27,1984.8320619056146
2017-06-28,1991.2395744766638
2017-06-29,1977.1098413658717
2017-06-30,1974.0941637085482
2017-07-03,1982.5319309853205
2017-07-04,1979.8554840610534
2017-07-05,1983.5905234507225
2017-07-06,1968.879548200002
2017-07-07,1973.8266797301662
2017-07-10,1979.5742104220064
2017-07-11,1979.7688604406276
2017-07-12,1994.4646112130083
2017-07-13,2000.7278587811084
2017-07-14,2006.9055321399758
2017-07-17,2007.3108798600674
2017-07-18,2001.7194788184943
2017-07-19,2013.419924476606
2017-07-20,2012.6929871350974
2017-07-21,2006.8059319008048
2017-07-24,2003.7389452410066
2017-07-25,2008.389178128278
2017-07-26,2012.1461080853983
2017-07-27,2012.727587818162
2017-07-28,2003.4748771567881
2017-07-31,2002.0435266320646
2017-08-01,2009.2231020653594
2017-08-02,2008.5923645825155
2017-08-03,2005.5833159510353
2017-08-04,2013.7827238583352
2017-08-07,2017.5638285354644
2017-08-08,2017.0112457427078
2017-08-09,2008.581083399527
2017-08-10,1985.566807274617
2017-08-11,1978.562180531274
2017-08-14,1995.382041224545
2017-08-15,1998.259218827728
2017-08-16,2004.8956558884147
2017-08-17,1985.6168972434268
2017-08-18,1977.4579270274041
2017-08-21,1976.411305995292
2017-08-22,1994.1363724714931
2017-08-23,1989.9782363078134
2017-08-24,1989.724670797623
2017-08-25,1990.4705046343427
2017-08-28,1987.708949844905
2017-08-29,1981.8202787211087
2017-08-30,1993.9932051543146
2017-08-31,2005.6656288689423
2017-09-01,2010.7662239827628
2017-09-04,2004.450761387696
2017-09-05,1994.2501528984783
2017-09-06,1996.3086628832202
2017-09-07,1998.4327136270424
2017-09-08,1996.2406350355188
2017-09-11,2016.90623701594
2017-09-12,2025.5998862713989
2017-09-13,2027.1789883171493
2017-09-14,2025.7276506160392
2017-09-15,2023.879855407891
2017-09-18,2030.7102830615613
2017-09-19,2034.2322653177393
2017-09-20,2035.1240123185232
2017-09-21,2033.4174068417294
2017-09-22,2032.6851834214401
2017-09-25,2029.6023116726597
2017-09-26,2029.202378268619
2017-09-27,2036.7855429301683
2017-09-28,2037.2615143200114
2017-09-29,2045.2185509877502
2017-10-02,2054.8374427327894
2017-10-03,2061.801219502043
2017-10-04,2062.8847657422234
2017-10-05,2072.0675200902515
2017-10-06,2070.9127313450076
2017-10-09,2068.4585761555436
2017-10-10,2072.616363213099
2017-10-11,2075.827218772698
2017-10-12,2075.9732425617603
2017-10-13,2079.0076530202855
2017-10-16,2084.0037594767637
2017-10-17,2085.0161144951944
2017-10-18,2087.3921485533006
2017-10-19,2082.6029192756355
2017-10-20,2091.3897270081056
2017-10-23,2088.2696122451202
2017-10-24,2089.661905974259
2017-10-25,2079.8720405912204
2017-10-26,2087.485174022709
2017-10-27,2102.7636531386793
2017-10-30,2099.480027878344
2017-10-31,2101.5119716124027
2017-11-01,2110.049058200192
2017-11-02,2109.579711257094
2017-11-03,2114.93738016893
2017-11-06,2117.640049844205
2017-11-07,2118.879768565297
2017-11-08,2121.208622023028
2017-11-09,2111.6039153110733
2017-11-10,2105.1210258839283
2017-11-13,2101.8026580595138
2017-11-14,2093.845809545649
2017-11-15,2079.930656229531
2017-11-16,2096.9627987276635
2017-11-17,2096.371526373899
2017-11-20,2099.5446429277767
2017-11-21,2114.192686945961
2017-11-22,2112.803164706527
2017-11-23,2111.0960551428334
2017-11-24,2112.572135892918
2017-11-27,2107.4755779410716
2017-11-28,2122.0514550400358
2017-11-29,2121.1310454334416
2017-11-30,2122.4986559482095
2017-12-01,2117.5661562833516
2017-12-04,2120.1887094843364
2017-12-05,2114.5131024706347
2017-12-06,2108.313439088804
2017-12-07,2114.6355371654167
2017-12-08,2129.4692401610496
2017-12-11,2135.936420704588
2017-12-12,2140.15619838306
2017-12-13,2139.1979948509806
2017-12-14,2131.1454051456185
2017-12-15,2139.8674493577937
2017-12-18,2155.066743938418
2017-12-19,2150.208511617135
2017-12-20,2145.467892444337
2017-12-21,2152.0281172043524
2017-12-22,2153.137361282286
2017-12-25,2153.03638290775
2017-12-26,2149.9389537745806
2017-12-27,2152.8659120155558
2017-12-28,2154.3210908408523
2017-12-29,2147.0843210685034
2018-01-01,2146.823892278434
2018-01-02,2159.2391126141656
2018-01-03,2171.4201918811837
2018-01-04,2186.1826503461175
2018-01-05,2202.014479751314
2018-01-08,2207.2138373614166
2018-01-09,2213.0996946412865
2018-01-10,2207.0677209914916
2018-01-11,2212.417954975989
2018-01-12,2220.0322623110983
2018-01-15,2218.164634306196
2018-01-16,2217.3238849180507
2018-01-17,2227.3954852053225
2018-01-18,2225.519674825452
2018-01-19,2236.5928100657165
2018-01-22,2247.3953281328218
2018-01-23,2254.9264769119095
2018-01-24,2248.3044242510673
2018-01-25,2242.1769334155247
2018-01-26,2261.4967360442624
2018-01-29,2253.18033307307
2018-01-30,2227.7531467667723
2018-01-31,2225.1650843402676
2018-02-01,2223.6898055001625
2018-02-02,2189.1128200425974
2018-02-05,2125.997716710382
2018-02-06,2117.837580564218
2018-02-07,2121.8014777163658
2018-02-08,2070.039885483661
2018-02-09,2072.261353322426
2018-02-12,2095.4366483242197
2018-02-13,2096.361511152878
2018-02-14,2119.30508350988
2018-02-15,2140.570568808257
2018-02-16,2147.0399902226404
2018-02-19,2149.112337236564
2018-02-20,2142.8583328943737
2018-02-21,2141.720386706675
2018-02-22,2138.37245734426
2018-02-23,2163.2884703966915
2018-02-26,2182.512987264434
2018-02-27,2167.727070404477
2018-02-28,2145.5316598276568
2018-03-01,2122.536934614862
2018-03-02,2111.847702113333
2018-03-05,2124.8748398225134
2018-03-06,2135.033129981254
2018-03-07,2132.7913100332867
2018-03-08,2146.7468881985164
2018-03-09,2171.0091806474657
2018-03-12,2177.2285726264095
2018-03-13,2165.1600221746235
2018-03-14,2156.7195044134014
2018-03-15,2157.8390663915175
2018-03-16,2160.6240840083124
2018-03-19,2134.1203926933536
2018-03-20,2139.572002020384
2018-03-21,2136.7904321982137
2018-03-22,2098.4173331265647
2018-03-23,2057.4105828376564
2018-03-26,2084.818057622059
2018-03-27,2077.2235913406853
2018-03-28,2070.2746638620974
2018-03-29,2090.638646927741
2018-03-30,2092.0613914152746
2018-04-02,2065.5454163516533
2018-04-03,2076.5877218229894
2018-04-04,2083.3145584875606
2018-04-05,2108.3104199254212
2018-04-06,2079.7677415184244
2018-04-09,2084.438557090241
2018-04-10,2109.948030556919
2018-04-11,2100.6260634605296
2018-04-12,2112.628451279121
2018-04-13,2109.241294491341
2018-04-16,2114.3642611903174
2018-04-17,2130.565642847463
2018-04-18,2138.8561912811033
2018-04-19,2134.9375004922076
2018-04-20,2124.6817013816553
2018-04-23,2125.6151842738805
2018-04-24,2112.353888308298
2018-04-25,2108.1837373683748
2018-04-26,2126.439420923457
2018-04-27,2133.7731038050133
2018-04-30,2128.606566156214
2018-05-01,2133.121891886317
2018-05-02,2125.7837625526718
2018-05-03,2117.501480019864
2018-05-04,2134.7619305038374
2018-05-07,2143.0096523080156
2018-05-08,2145.9375126170144
2018-05-09,2159.1453087117743
2018-05-10,2174.39062202284
2018-05-11,2179.348623561755
2018-05-14,2182.741449974199
2018-05-15,2172.6476133871997
2018-05-16,2179.491169603019
2018-05-17,2180.2306991996115
2018-05-18,2176.0069575499456
2018-05-21,2186.820648174135
2018-05-22,2183.9331456607124
2018-05-23,2179.819161891266
2018-05-24,2172.559367493738
2018-05-25,2171.3009648790867
2018-05-28,2170.193507564596
2018-05-29,2147.9919836844683
2018-05-30,2157.632976350167
2018-05-31,2149.3083795011394
2018-06-01,2167.898002643802
2018-06-04,2180.6465978679257
2018-06-05,2180.1386839689444
2018-06-06,2190.3003573595474
2018-06-07,2189.520680296001
2018-06-08,2188.787787567088
2018-06-11,2194.2360040515605
2018-06-12,2197.234056920818
2018-06-13,2192.222914608266
2018-06-14,2198.720394780759
2018-06-15,2192.8726957673553
2018-06-18,2184.1699201507286
2018-06-19,2169.2800221831185
2018-06-20,2176.3908184264924
2018-06-21,2160.3552116465144
2018-06-22,2168.3552715277497
2018-06-25,2135.5904390520286
2018-06-26,2138.9463252492897
2018-06-27,2129.3953579431814
2018-06-28,2133.079512248162
2018-06-29,2141.4930235643105
2018-07-02,2136.9904601099192
2018-07-03,2133.1312409864386
2018-07-04,2132.333762569691
2018-07-05,2142.18513563778
2018-07-06,2155.664193809216
2018-07-09,2175.555062392231
2018-07-10,2182.7113630285694
2018-07-11,2163.747206244892
2018-07-12,2181.712940700477
2018-07-13,2187.4726142296754
2018-07-16,2181.703546727916
2018-07-17,2189.43297747546
2018-07-18,2195.866377599037
2018-07-19,2189.93589548069
2018-07-20,2187.6131086025775
2018-07-23,2187.0386387378435
2018-07-24,2198.889576925495
2018-07-25,2211.8426157527692
2018-07-26,2212.8399000451514
2018-07-27,2208.519094715174
2018-07-30,2196.9449280905433
2018-07-31,2202.9664364683917
2018-08-01,2200.652137553958
2018-08-02,2197.8797663642613
2018-08-03,2206.7445826938642
2018-08-06,2210.9973471281264
2018-08-07,2219.3346161560908
2018-08-08,2218.6005764855286
2018-08-09,2218.3033106423563
2018-08-10,2200.702674762709
2018-08-13,2185.699808744655
2018-08-14,2197.014237347477
2018-08-15,2176.212254958482
2018-08-16,2186.513712351778
2018-08-17,2191.7425289624775
2018-08-20,2199.320616070233
2018-08-21,2202.2902128810574
2018-08-22,2203.0343964080557
2018-08-23,2199.9711961691305
2018-08-24,2208.692963326228
2018-08-27,2226.579022566528
2018-08-28,2227.004633463491
2018-08-29,2235.671902752414
2018-08-30,2225.4701555226934
2018-08-31,2220.439704267836
2018-09-03,2217.893124858667
2018-09-04,2212.0687758392373
2018-09-05,2194.486330368959
2018-09-06,2184.6536029176814
2018-09-07,2182.2037142190625
2018-09-10,2182.7697135977946
2018-09-11,2187.1958049693635
2018-09-12,2188.5690138050663
2018-09-13,2198.564021178846
2018-09-14,2205.7316242883744
2018-09-17,2194.7951297012464
2018-09-18,2205.948936947038
2018-09-19,2214.449491931242
2018-09-20,2226.821958707804
2018-09-21,2234.81732526381
2018-09-24,2224.964346922479
2018-09-25,2226.8150751483895
2018-09-26,2226.4372805047124
2018-09-27,2232.452137343942
2018-09-28,2230.5901000090525
2018-10-01,2236.0261470825617
2018-10-02,2230.16022228309
2018-10-03,2232.2213216429955
2018-10-04,2210.773865940961
2018-10-05,2196.1648685507525
2018-10-08,2188.687781071237
2018-10-09,2183.70578625477
2018-10-10,2131.905288370193
2018-10-11,2082.7173296771084
2018-10-12,2105.659453485384
2018-10-15,2094.015469029845
2018-10-16,2129.8254479286165
2018-10-17,2130.8917514041955
2018-10-18,2107.7330091503827
2018-10-19,2106.3387695103515
2018-10-22,2102.977812445651
2018-10-23,2078.96486170772
2018-10-24,2037.8876904030394
2018-10-25,2055.199102424415
2018-10-26,2028.7270270830795
2018-10-29,2023.0943460180185
2018-10-30,2045.2299858344707
2018-10-31,2073.747550821502
2018-11-01,2088.971448749201
2018-11-02,2092.260283335901
2018-11-05,2093.2516685887067
2018-11-06,2101.3802531209785
2018-11-07,2129.48136151162
2018-11-08,2129.8203823331605
2018-11-09,2113.199339453909
2018-11-12,2085.79569603749
2018-11-13,2081.735385937264
2018-11-14,2070.534628384371
2018-11-15,2084.2515406216767
2018-11-16,2085.3443169753737
2018-11-19,2062.292625913983
2018-11-20,2031.6222487599607
2018-11-21,2041.1740400526844
2018-11-22,2039.1895598419921
2018-11-23,2032.4589365098752
2018-11-26,2057.2138844582632
2018-11-27,2062.2369224687727
2018-11-28,2093.3988426822734
2018-11-29,2092.5837025759815
2018-11-30,2101.3416269845006
2018-12-03,2127.8284290059587
2018-12-04,2080.70541372349
2018-12-05,2071.840443616187
2018-12-06,2047.645100646351
2018-12-07,2024.72652010766
2018-12-10,2012.4291759780795
2018-12-11,2016.7299570807565
2018-12-12,2035.9051427813567
2018-12-13,2037.864862010298
2018-12-14,2008.033153144842
2018-12-17,1978.6600505493973
2018-12-18,1970.736885811021
2018-12-19,1955.4342366147428
2018-12-20,1926.3346875622246
2018-12-21,1899.7649556645906
2018-12-24,1868.426752723869
2018-12-25,1860.7421568446923
2018-12-26,1911.5113802385956
2018-12-27,1924.3422557069218
2018-12-28,1932.3720333674
2018-12-31,1943.1974452997654
2019-01-01,1943.1811623042954
2019-01-02,1941.8633556106977
2019-01-03,1910.9147359184064
2019-01-04,1958.5977101138128
2019-01-07,1972.7920088044752
2019-01-08,1987.9692623485048
2019-01-09,2001.8707732422165
2019-01-10,2008.3220216052932
2019-01-11,2010.4368072286509
2019-01-14,1999.8886008973814
2019-01-15,2019.6083432280539
2019-01-16,2025.376820536744
2019-01-17,2034.7369220489331
2019-01-18,2060.977850055027
2019-01-21,2061.5330111732437
2019-01-22,2039.476616487862
2019-01-23,2039.177620194313
2019-01-24,2045.20926746007
2019-01-25,2061.3086527995174
2019-01-28,2046.109171467732
2019-01-29,2048.3333360934475
2019-01-30,2069.5357391374587
2019-01-31,2083.347557605285
2019-02-01,2086.092414853422
2019-02-04,2096.1343938159334
2019-02-05,2111.1145581045
2019-02-06,2108.5212909866855
2019-02-07,2090.1260534307753
2019-02-08,2084.6513926814628
2019-02-11,2089.659654048358
2019-02-12,2111.5908275645365
2019-02-13,2119.3248246919406
2019-02-14,2116.301115019317
2019-02-15,2131.0501513751233
2019-02-18,2134.5802839721778
2019-02-19,2135.4709867382303
2019-02-20,2144.169721638176
2019-02-21,2139.739601237363
2019-02-22,2150.76493492619
2019-02-25,2156.509800048654
2019-02-26,2153.8134090441545
2019-02-27,2151.3157899991934
2019-02-28,2144.363359266211
2019-03-01,2155.734334668917
2019-03-04,2155.0372014154773
2019-03-05,2154.287657620274
2019-03-06,2145.8333373252476
2019-03-07,2132.0044830505763
2019-03-08,2119.4705998980767
2019-03-11,2143.3746899596845
2019-03-12,2151.2412731163063
2019-03-13,2158.621659960661
2019-03-14,2159.654971145516
2019-03-15,2171.9755191325457
2019-03-18,2182.4046621624534
2019-03-19,2183.8561397992517
2019-03-20,2176.0547093151476
2019-03-21,2190.3677343944273
2019-03-22,2158.962344709973
2019-03-25,2147.3657678785617
2019-03-26,2164.253183488466
2019-03-27,2158.467453334185
2019-03-28,2161.9970733766613
2019-03-29,2177.360269551544
2019-04-01,2202.0872497240316
2019-04-02,2205.6619409732157
2019-04-03,2214.4571714220733
2019-04-04,2216.4754324146475
2019-04-05,2224.8434129843076
2019-04-08,2225.061334076484
2019-04-09,2216.758799949377
2019-04-10,2222.3002520345226
2019-04-11,2219.873933029232
2019-04-12,2229.04130734266
2019-04-15,2230.3924508114583
2019-04-16,2234.9884299000482
2019-04-17,2233.555544039374
2019-04-18,2235.8363257216984
2019-04-19,2235.8633294555457
2019-04-22,2235.795822422317
2019-04-23,2251.497802229382
2019-04-24,2245.5627715101573
2019-04-25,2244.1690381724516
2019-04-26,2250.8645768688466
2019-04-29,2253.9034198486224
2019-04-30,2252.2007922961775
2019-05-01,2241.9513029914147
2019-05-02,2237.962676252045
2019-05-03,2252.4547465038754
2019-05-06,2237.47903707172
2019-05-07,2207.7688739707974
2019-05-08,2202.214061072362
2019-05-09,2183.960658665997
2019-05-10,2190.5564836823005
2019-05-13,2150.0147570179447
2019-05-14,2163.533163782676
2019-05-15,2175.1244741313703
2019-05-16,2191.554444856549
2019-05-17,2181.1903269638283
2019-05-20,2169.2173678297922
2019-05-21,2182.5474877985116
2019-05-22,2178.6293822137427
2019-05-23,2152.6400759781486
2019-05-24,2156.689597628638
2019-05-27,2159.334472702425
2019-05-28,2149.12425304965
2019-05-29,2132.0424629697627
2019-05-30,2137.7119483851743
2019-05-31,2117.0976673736045
2019-06-03,2114.23800122908
2019-06-04,2140.8549925512298
2019-06-05,2154.3178341807306
2019-06-06,2160.945025818899
2019-06-07,2178.5264761446465
2019-06-10,2192.4151565360016
2019-06-11,2199.113076235906
2019-06-12,2192.3889713767735
2019-06-13,2197.2210657537785
2019-06-14,2193.4777727666988
2019-06-17,2193.2728785536005
2019-06-18,2216.6753434345396
2019-06-19,2226.9056036079965
2019-06-20,2242.682673886406
2019-06-21,2236.5591330398
2019-06-24,2231.2659534688178
2019-06-25,2216.052751062963
2019-06-26,2213.5755337289515
2019-06-27,2223.39492016673
2019-06-28,2232.102935934897
2019-07-01,2252.8143273284086
2019-07-02,2260.038257408616
2019-07-03,2272.4690723772496
2019-07-04,2275.2261387162553
2019-07-05,2271.0161247490346
2019-07-08,2258.123761209385
2019-07-09,2257.9350474508706
2019-07-10,2262.9759956739767
2019-07-11,2267.1132008644413
2019-07-12,2271.407206729717
2019-07-15,2274.1547877967632
2019-07-16,2272.181311311717
2019-07-17,2261.381575008216
2019-07-18,2260.321418067942
2019-07-19,2257.339710473054
2019-07-22,2259.3703957251846
2019-07-23,2276.005145965533
2019-07-24,2283.191626718148
2019-07-25,2273.432396100842
2019-07-26,2283.7937573200074
2019-07-29,2281.15476632129
2019-07-30,2272.453603221357
2019-07-31,2255.1297071337644
2019-08-01,2243.204459267642
2019-08-02,2212.6132006328626
2019-08-05,2152.408349893437
2019-08-06,2163.3774875620275
2019-08-07,2166.1865838741046
2019-08-08,2200.7428833973345
2019-08-09,2188.579016759299
2019-08-12,2169.7912842596497
2019-08-13,2186.872736789242
2019-08-14,2142.9243388286245
2019-08-15,2141.714332632898
2019-08-16,2167.3483818360396
2019-08-19,2190.9886305050736
2019-08-20,2180.355974523628
2019-08-21,2195.482147715224
2019-08-22,2190.070474150817
2019-08-23,2153.1493472217403
2019-08-26,2159.7441418384096
2019-08-27,2160.3461596839848
2019-08-28,2168.796532614892
2019-08-29,2191.2675761253813
2019-08-30,2202.061070989256
2019-09-02,2203.461613341922
2019-09-03,2191.276801575028
2019-09-04,2212.0766460742716
2019-09-05,2237.1143955452935
2019-09-06,2241.3144409377014
2019-09-09,2241.3085930339475
2019-09-10,2242.720453544328
2019-09-11,2261.739392610528
2019-09-12,2268.242682773237
2019-09-13,2269.476181568827
2019-09-16,2265.5907087062355
2019-09-17,2266.2862495557843
2019-09-18,2265.837123658369
2019-09-19,2267.9445278353746
2019-09-20,2264.6936280970845
2019-09-23,2259.910961578347
2019-09-24,2247.4554655684083
2019-09-25,2251.8095836781667
2019-09-26,2253.0113844787547
2019-09-27,2245.702359588271
2019-09-30,2252.0593641633004
2019-10-01,2231.928037503256
2019-10-02,2193.2540642188324
2019-10-03,2199.3905920136062
2019-10-04,2222.0681274061326
2019-10-07,2218.753854528854
2019-10-08,2196.369181341894
2019-10-09,2208.281310100171
2019-10-10,2218.9271959460884
2019-10-11,2244.917903051281
2019-10-14,2243.8909116092123
2019-10-15,2261.9308104336533
2019-10-16,2261.201166729156
2019-10-17,2263.0300468432224
2019-10-18,2253.822939861653
2019-10-21,2265.988171416881
2019-10-22,2264.2778093443903
2019-10-23,2268.29651646418
2019-10-24,2277.272186333798
2019-10-25,2284.0837852671334
2019-10-28,2293.939329493664
2019-10-29,2293.041598189998
2019-10-30,2297.1293585569615
2019-10-31,2289.901756744458
2019-11-01,2307.3785346009468
2019-11-04,2321.1867721401236
2019-11-05,2326.9174321465043
2019-11-06,2327.9699424662176
2019-11-07,2337.02078273688
2019-11-08,2338.580874170458
2019-11-11,2331.610566909801
2019-11-12,2337.461075278026
2019-11-13,2332.06799667107
2019-11-14,2329.6297091517813
2019-11-15,2344.1821004907733
2019-11-18,2345.1238371622626
2019-11-19,2346.097675072107
2019-11-20,2337.4586089308314
2019-11-21,2330.583736818296
2019-11-22,2338.260990626573
2019-11-25,2355.992874970401
2019-11-26,2358.7465126986963
2019-11-27,2368.318102507947
2019-11-28,2366.634911104123
2019-11-29,2353.956086436154
2019-12-02,2336.3848453347123
2019-12-03,2320.774851953461
2019-12-04,2330.38903124264
2019-12-05,2334.200503690971
2019-12-06,2354.6759735787696
2019-12-09,2349.9097418103274
2019-12-10,2345.9801019274787
2019-12-11,2352.5195673609087
2019-12-12,2368.1114075606624
2019-12-13,2378.665994983319
2019-12-16,2394.9152219140274
2019-12-17,2398.709819223658
2019-12-18,2399.3264291975656
2019-12-19,2405.49458921922
2019-12-20,2415.9517123107084
2019-12-23,2418.217549563983
2019-12-24,2417.7928810302733
2019-12-25,2417.129035154104
2019-12-26,2425.472762470877
2019-12-27,2426.661501495294
2019-12-30,2412.121551621445
2019-12-31,2412.333114827506
2020-01-01,2412.2377968362034
2020-01-02,2432.818819495052
2020-01-03,2423.1469072473
2020-01-06,2419.8353092343673
2020-01-07,2423.0014814288866
2020-01-08,2427.1760370126017
2020-01-09,2447.2945620572286
2020-01-10,2445.007291111594
2020-01-13,2457.3619736395917
2020-01-14,2457.9278291785768
2020-01-15,2457.298291942478
2020-01-16,2471.1146169812205
2020-01-17,2484.6526308123857
2020-01-20,2484.926663517061
2020-01-21,2472.7387288920504
2020-01-22,2476.4045379078825
2020-01-23,2470.712122236004
2020-01-24,2461.94793884745
2020-01-27,2422.132111680934
2020-01-28,2438.752011133876
2020-01-29,2438.721037427164
2020-01-30,2427.204832101323
2020-01-31,2393.745143572113
2020-02-03,2404.338124688638
2020-02-04,2441.496539937671
2020-02-05,2465.2967684040877
2020-02-06,2481.6561216362256
2020-02-07,2469.115583682698
2020-02-10,2477.7926314232636
2020-02-11,2488.562365800513
2020-02-12,2504.5193527104834
